alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1716619699.415,transparent,6700.932948862,1710562991.8917,"AS9341 PT Indonesia Comnets Plus",ICONPLN-ID-AP-ISP,Gandul,Asia,AS,Indonesia,ID,,false,ICONPLN,-6.34212,106.787,false,,true,"West Java",success,Asia/Jakarta,,1716155046,1716619699.415,8080,http,http://103.111.29.134:8080,false,4034.2707633972,7328,83191,8.0955379533579,103.111.29.134
true,1716619509.4395,elite,5315.7268464565,1715790961.7153,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716043804,1716619699.2917,11367,http,http://67.43.227.227:11367,false,7694.6563720703,49,7707,0.63176895306859,67.43.227.227
true,1716619650.5212,elite,411.97181731297,1706624171.3064,"AS206804 EstNOC OY",EstNOC-GLOBAL,Bucharest,Europe,EU,Romania,RO,,false,"EstNOC OY",44.4291,26.1006,false,ESTNOC-GLOBAL,true,București,success,Europe/Bucharest,052778,1716508990,1716619699.1811,1080,socks4,socks4://45.138.87.238:1080,true,141.88432693481,20756,34406,37.627352162721,45.138.87.238
true,1716619699.0954,transparent,6663.1405720478,1710573199.1094,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Mandaluyong,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.5764,121.039,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1214,1716164704,1716619699.0954,8081,http,http://124.104.149.53:8081,false,2859.4315052032,8206,83075,8.9898226355978,124.104.149.53
true,1716619699.0867,elite,11662.426916158,1715162797.2874,,,Buffalo,"North America",NA,"United States",US,,false,"Sprious LLC",42.8867,-78.8927,false,"Sprious LLC",false,"New York",success,America/New_York,14202,1716462961,1716619699.0867,3128,socks4,socks4://104.144.191.226:3128,true,20491.794586182,265,18534,1.4096494494388,104.144.191.226
true,1716619661.0787,transparent,4920.388924343,1715103742.6549,"AS4181 TDS TELECOM",TDS-AS,"St. George","North America",NA,"United States",US,,false,"TDS TELECOM",37.086,-113.5609,false,"Holiday INN Express",true,Utah,success,America/Denver,84790,1716422729,1716619698.8186,8080,http,http://24.52.33.75:8080,false,3963.0470275879,2152,19024,10.162448054401,24.52.33.75
true,1716619698.7216,elite,5964.7434760934,1710813028.2003,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1716355772,1716619698.7216,31352,socks4,socks4://162.240.79.122:31352,true,8925.1348972321,877,27307,3.1116945784842,162.240.79.122
true,1716619698.7031,elite,4482.6731030926,1710849413.3044,"AS204818 HOSTEUR SAS",HOSTEUR-NET-CORE,Lyon,Europe,EU,France,FR,,true,"Hosteur SAS",45.764,4.83566,false,"TDF Cl06",true,Auvergne-Rhône-Alpes,success,Europe/Paris,69000,1716116276,1716619698.7031,34154,socks4,socks4://46.182.6.69:34154,true,1234.9338531494,326,16978,1.8839574664817,46.182.6.69
true,1716618710.7384,elite,545.31406470811,1716447575.7628,"AS20115 Charter Communications",CHARTER-20115,"St Louis","North America",NA,"United States",US,,false,Spectrum,38.6375,-90.3778,false,"Ladue Sd-horton Watkins HS",true,Missouri,success,America/Chicago,63124,1716447576,1716619698.6864,8080,http,http://71.86.129.152:8080,false,2366.3210868835,3298,351,90.380926281173,71.86.129.152
true,1716619698.5523,elite,4314.0915572913,1713858020.872,"AS395111 KVCHOSTING.COM LLC",KVCNET-2009,Tampa,"North America",NA,"United States",US,Downtown,true,"Ace Data Centers",27.9499,-82.4584,false,"Ipxo LLC",true,Florida,success,America/New_York,33606,1716016287,1716619698.5523,34383,socks4,socks4://166.0.235.144:34383,true,2414.4139289856,221,16555,1.3173581306629,166.0.235.144
true,1716599702.3723,elite,2422.769491586,1710634167.4559,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Shenzhen,Asia,AS,China,CN,,false,"China Mobile communications corporation",22.5431,114.058,true,"China Mobile",true,Guangdong,success,Asia/Shanghai,518000,1716148884,1716619698.496,9002,http,http://111.59.4.88:9002,false,1827.1741867065,70869,21711,76.548930654569,111.59.4.88
true,1716619698.2797,transparent,5656.2285554382,1710563306.047,"AS209360 Bulud Telecom LLC",bulud,Baku,Asia,AS,Azerbaijan,AZ,,false,"Bulud Telecom LLC",40.3771,49.8875,false,Cgnat,true,"Baku City",success,Asia/Baku,,1716156728,1716619698.2797,8123,http,http://193.105.123.194:8123,false,8354.5939922333,8050,83851,8.7594259039619,193.105.123.194
true,1716619698.1046,transparent,6172.4736637424,1710573126.3061,"AS262186 TV AZTECA SUCURSAL COLOMBIA","TV AZTECA SUCURSAL COLOMBIA",Tumaco,"South America",SA,Colombia,CO,,false,"TV AZTECA SUCURSAL COLOMBIA",1.8024,-78.815,false,"TV AZTECA SUCURSAL COLOMBIA",true,"Departamento de Narino",success,America/Bogota,528501,1716147873,1716619698.1046,999,http,http://190.2.211.146:999,false,4059.3147277832,7815,81496,8.7503219088354,190.2.211.146
true,1716411838.7137,elite,269.57688182325,1714934303.9059,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716143958,1716619698.003,4444,http,http://185.105.88.136:4444,false,228.63864898682,35671,50,99.860026315053,185.105.88.136
true,1716619697.7534,elite,1632.1572109931,1696987209.4257,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,"Eglin Air Force Base","North America",NA,"United States",US,,false,"Cox Communications Inc.",30.5393,-86.6087,false,"Cox Communications",true,Florida,success,America/Chicago,32542,1716582979,1716619697.7534,4145,socks4,socks4://24.249.199.12:4145,true,1829.9713134766,81171,18842,81.160449141612,24.249.199.12
true,1716619697.5966,transparent,6238.885833862,1716608297.0956,"AS30873 Public Telecommunication Corporation",PTC-YemenNet,Sanaa,Asia,AS,Yemen,YE,,false,"Public Telecommunication Corporation",15.3522,44.2095,false,YemenNet,false,"Amanat Alasimah",success,Asia/Aden,,1716609231,1716619697.5966,8080,http,http://134.35.10.155:8080,false,4261.2607479095,47,173,21.363636363636,134.35.10.155
true,1716619697.5528,elite,1579.645270565,1696991735.8015,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,"North Las Vegas","North America",NA,"United States",US,,false,"Cox Communications Inc.",36.2121,-115.1284,false,"Cox Communications Inc.",true,Nevada,success,America/Los_Angeles,89030,1716080148,1716619697.5528,4145,socks4,socks4://98.181.137.83:4145,true,799.45969581604,75134,18300,80.413982062204,98.181.137.83
true,1716619604.105,elite,726.62578914523,1710540042.6267,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Bengaluru,Asia,AS,India,IN,,true,DIGITALOCEAN,12.9634,77.5855,false,"DigitalOcean, LLC",true,Karnataka,success,Asia/Kolkata,560100,1716154040,1716619697.3214,3128,http,http://139.59.1.14:3128,false,781.54253959656,50664,41633,54.892358364844,139.59.1.14
true,1716615830.8293,transparent,1123.7208943075,1715971243.4252,"AS395597 Apogee Telecom Inc.",APOG-ATLANTA,Ellijay,"North America",NA,"United States",US,,false,"Apogee Telecom Inc.",34.6761,-84.4788,false,"Apogee Telecom Inc",false,Georgia,success,America/New_York,30540,1716576124,1716619697.0577,3129,http,http://204.137.238.6:3129,false,333.21666717529,11077,2458,81.839674916882,204.137.238.6
true,1716411599.7635,elite,263.26286587676,1714930939.3533,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716140686,1716619697.0333,4444,http,http://185.128.107.36:4444,false,235.52513122559,35786,12,99.966478574222,185.128.107.36
true,1716619696.9248,elite,3468.5111276974,1710565604.2617,"AS200590 NLS Kazakhstan LLC",asnls,Almaty,Asia,AS,Kazakhstan,KZ,,false,"KZNLS Network",43.2433,76.8646,false,,true,Almaty,success,Asia/Almaty,,1716015345,1716619696.9248,3629,socks4,socks4://185.97.114.179:3629,true,7736.287355423,7893,53400,12.877490088591,185.97.114.179
true,1716619696.9062,elite,3310.9411868323,1715632226.0945,"AS44477 STARK INDUSTRIES SOLUTIONS LTD",STARK-INDUSTRIES,Meppel,Europe,EU,"The Netherlands",NL,,false,"Stark Industries Solutions LTD",52.6958,6.1956,false,"Stark Industries Solutions LTD",true,Drenthe,success,Europe/Amsterdam,7941,1716242613,1716619696.9062,4145,http,http://85.209.153.174:4145,false,102.05173492432,13076,7583,63.294447940365,85.209.153.174
true,1716619696.8363,anonymous,6157.1120696901,1710573502.7676,"AS149371 PT Cakrawala Sarana Solusindo",IDNIC-CAKRAWALASOLUSINDO-AS-ID,Cibinong,Asia,AS,Indonesia,ID,,false,"PT Cakrawala Sarana Solusindo",-6.47113,106.831,false,"PT Cakrawala Sarana Solusindo",true,"West Java",success,Asia/Jakarta,,1716156002,1716619696.8363,2015,http,http://103.180.247.6:2015,false,13101.756811142,6541,84992,7.1460566134618,103.180.247.6
true,1716619696.7261,elite,5936.1121099414,1711510429.9084,"AS51167 Contabo GmbH",CONTABO,Düsseldorf,Europe,EU,Germany,DE,,true,"Contabo GmbH",51.1878,6.8607,false,Contabo,true,"North Rhine-Westphalia",success,Europe/Berlin,40599,1716261623,1716619696.7261,6151,socks4,socks4://194.163.159.94:6151,true,1848.4377861023,1835,32426,5.355944076355,194.163.159.94
true,1716619696.6384,transparent,5902.7384326775,1715573833.6235,"AS142393 PT Media Solusi Sukses",IDNIC-MEDIASOLUSISUKSES-AS-ID,Karawang,Asia,AS,Indonesia,ID,,false,"PT Media Solusi Sukses",-6.3088,107.316,false,"PT Media Solusi Sukses",false,"West Java",success,Asia/Jakarta,,1716181752,1716619696.6384,8080,http,http://103.172.42.103:8080,false,4928.7540912628,2909,19631,12.90594498669,103.172.42.103
true,1716618072.4993,elite,3989.887207731,1710549221.3883,"AS138152 YISU CLOUD LTD",YISUCLOUDLTD-HK,"Los Angeles","North America",NA,"United States",US,,false,"Guangzhou Yisu Cloud Limited",34.0549,-118.243,false,"Guangzhou Yisu Cloud Limited",true,California,success,America/Los_Angeles,90009,1716149479,1716619696.6219,8080,http,http://156.232.9.194:8080,false,14895.099639893,19224,70890,21.332978227578,156.232.9.194
true,1716619683.8309,elite,2338.0640938376,1710543345.8742,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba.com LLC",true,Kowloon,success,Asia/Hong_Kong,96521,1716152308,1716619696.613,8180,http,http://47.243.114.192:8180,false,665.93217849731,21868,71476,23.427322591704,47.243.114.192
true,1716619696.3844,transparent,7705.5080262788,1712762262.5558,"AS6147 Telefonica del Peru S.A.A.","Telefonica del Peru S.A.A.",Arequipa,"South America",SA,Peru,PE,,false,"Telefonica del Peru S.A.A.",-16.4014,-71.5343,true,"Telefonica del Peru S.A.A",true,Arequipa,success,America/Lima,,1716404638,1716619696.3844,999,http,http://181.65.139.228:999,false,11311.502933502,2512,46003,5.1777800680202,181.65.139.228
true,1716619559.6664,elite,6237.6656153864,1710567698.4499,"AS263494 MICROTURBO TELECOMUNICACOES LTDA-ME","MICROTURBO TELECOMUNICACOES LTDA-ME",Itapaci,"South America",SA,Brazil,BR,,false,"Microturbo Telecomunicacoes Ltda-me",-14.9216,-49.7005,false,"Microturbo Telecomunicacoes Ltda-me",true,Goiás,success,America/Sao_Paulo,76360,1716155469,1716619696.2688,18283,http,http://191.243.46.2:18283,false,4952.1472454071,8205,83275,8.9691735898557,191.243.46.2
true,1716619696.1711,transparent,5595.1670268913,1715071578.0734,"AS146904 MICRONET GIGAFIBER PRIVATE LIMITED",MGPL-AS-IN,Bhiwadi,Asia,AS,India,IN,,false,"Micronet It Services Private Limited",28.2081,76.8626,false,"Micronet It Services Private Limited",true,Rajasthan,success,Asia/Kolkata,301019,1716539056,1716619696.1711,32650,http,http://103.134.251.203:32650,false,1410.6678962708,308,2783,9.9644128113879,103.134.251.203
true,1716619597.0448,transparent,5940.2336866038,1713013411.5004,"AS263238 Eliana Vanessa Morocho Oña","Eliana Vanessa Morocho Ona",Guayaquil,"South America",SA,Ecuador,EC,,false,"Eliana Vanessa Morocho Oña",-2.1978,-79.8764,false,"Eliana Vanessa Morocho Oña",true,Guayas,success,America/Guayaquil,,1716039490,1716619696.0543,999,http,http://45.4.201.17:999,false,2952.1689414978,11479,35600,24.38242103698,45.4.201.17
true,1716619695.8823,elite,5840.0110831627,1716607859.9911,"AS51167 Contabo GmbH",CONTABO,Düsseldorf,Europe,EU,Germany,DE,,true,"Contabo GmbH",51.2184,6.7734,false,"Contabo GmbH",true,"North Rhine-Westphalia",success,Europe/Berlin,40213,1716612180,1716619695.8823,55771,socks4,socks4://38.242.216.114:55771,true,8611.7885112762,13,118,9.9236641221374,38.242.216.114
true,1716619695.8632,elite,5886.488308832,1715264455.1693,"AS50599 Data Space Sp. z o.o.",DATASPACE,Torun,Europe,EU,Poland,PL,Rudak,true,"Data Space",52.9893,18.6661,false,"Data Space Sp. z o.o",true,Kujawsko-Pomorskie,success,Europe/Warsaw,87-100,1716519709,1716619695.8632,46813,socks4,socks4://195.177.217.131:46813,true,1167.2921180725,831,16032,4.9279487635652,195.177.217.131
true,1716619695.7526,elite,8494.0960210398,1710560578.6261,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Beijing,Asia,AS,China,CN,,true,"Hangzhou Alibaba Advertising Co., Ltd.",39.911,116.395,false,"Aliyun Computing Co.",true,Beijing,success,Asia/Shanghai,,1716310913,1716619695.7526,9999,socks4,socks4://8.130.39.117:9999,true,12055.363893509,654,39511,1.6282833312586,8.130.39.117
true,1716619429.2184,elite,2700.8594899744,1715104366.0689,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716548501,1716619695.6826,25125,http,http://72.10.160.170:25125,false,5534.7509384155,143,18454,0.76894122707964,72.10.160.170
true,1716619695.5486,elite,2837.0085979883,1711024500.6089,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Babahoyo,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-1.7984,-79.5359,false,"Negocios Y Telefonia Nedetel S.A",true,"Los Ríos",success,America/Guayaquil,,1716089820,1716619695.5486,32213,socks4,socks4://177.234.245.243:32213,true,8997.95794487,2081,48418,4.1208736806669,177.234.245.243
true,1716619695.4947,elite,4816.7258060312,1710545864.1563,"AS57286 GIGAS HOSTING S.A.",ASGIGAS,Alcobendas,Europe,EU,Spain,ES,,true,"Gigas Hosting SL",40.525,-3.65578,false,"Gigas Hosting S.L.",true,Madrid,success,Europe/Madrid,28108,1716146732,1716619695.4947,80,http,http://195.114.209.50:80,false,10361.670732498,41577,50986,44.917515637998,195.114.209.50
true,1716619695.3632,transparent,6512.2359661356,1711839061.4339,"AS142364 PT Subnet Data Nusantara",SDN-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"Subnet Data Nusantara",-6.2114,106.8446,false,,true,Jakarta,success,Asia/Jakarta,,1716081365,1716619695.3632,8085,http,http://103.170.100.105:8085,false,5385.7696056366,5090,59180,7.9197137077952,103.170.100.105
true,1716619639.4841,transparent,6135.7702654429,1710540132.5764,"AS270007 MORENO YANOC NEMIAS BERNARDO","MORENO YANOC NEMIAS BERNARDO",Lima,"South America",SA,Peru,PE,,false,"Moreno Yanoc Nemias Bernardo",-12.0432,-77.0282,false,"Moreno Yanoc Nemias Bernardo",true,"Lima Province",success,America/Lima,,1716183736,1716619695.3354,999,http,http://177.53.154.5:999,false,4969.4762229919,3374,87086,3.7298253371656,177.53.154.5
true,1716619656.0028,elite,5473.9935041889,1710634448.6805,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Tokyo,Asia,AS,Japan,JP,,true,"Alibaba (US) Technology Co., Ltd.",35.6893,139.6899,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Tokyo,success,Asia/Tokyo,102-0082,1716147673,1716619695.1598,3128,http,http://8.209.255.13:3128,false,6230.6594848633,54927,37564,59.386318668843,8.209.255.13
true,1716619695.0965,elite,3438.8305035858,1697003059.5243,"AS58923 InterCloud ltd",INTERCLOUDLTD-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"InterCloud Limited",23.7427,90.4248,false,"InterCloud ltd",true,"Dhaka Division",success,Asia/Dhaka,1214,1716585328,1716619695.0965,5678,socks4,socks4://118.67.223.4:5678,true,3976.8354892731,12313,88788,12.178910198712,118.67.223.4
true,1716619695.031,elite,109.7845298526,1710552110.0863,"AS44477 STARK INDUSTRIES SOLUTIONS LTD",STARK-INDUSTRIES,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Stark Industries Solutions LTD",50.1101,8.6721,false,"Stark Industries Solutions LTD",true,Hesse,success,Europe/Berlin,60306,1716147519,1716619695.031,8888,http,http://95.164.89.123:8888,false,50.16040802002,41915,51491,44.873990964178,95.164.89.123
true,1716408703.3835,elite,285.73043349476,1714930855.2211,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"MediaServicePlus LLC",true,Moscow,success,Europe/Moscow,102483,1716140472,1716619694.972,4444,http,http://185.128.106.107:4444,false,290.75455665588,35748,33,99.907772281378,185.128.106.107
true,1716619694.7874,transparent,5900.3446239236,1715592760.4437,"AS61798 HIGH TECH TELECOM LTDA","HIGH TECH TELECOM LTDA",Itajuípe,"South America",SA,Brazil,BR,,false,"High Tech Telecom Ltda",-14.6932,-39.4276,false,"High Tech Telecom Ltda",false,Bahia,success,America/Bahia,45630,1716199002,1716619694.7874,3355,http,http://200.229.80.5:3355,false,2925.2710342407,1919,20291,8.6402521386763,200.229.80.5
true,1716619694.6996,elite,4910.2860821618,1716271594.609,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,"San Jose","North America",NA,"United States",US,,true,"Tencent Cloud Computing (Beijing) Co",37.3382,-121.886,false,,false,California,success,America/Los_Angeles,95141,1716436018,1716619694.6996,24049,socks4,socks4://170.106.76.24:24049,true,2271.6205120087,27,2824,0.9470361276745,170.106.76.24
true,1716619626.6974,transparent,7311.4232084204,1710549288.1756,"AS3549 Level 3 Parent, LLC",LVLT-3549,Caracas,"South America",SA,Venezuela,VE,,false,"Level 3 Communications, Inc.",10.4873,-66.8738,false,"Level 3 Venezuela S.A",true,"Distrito Federal",success,America/Caracas,,1716156289,1716619694.6911,999,http,http://190.217.7.80:999,false,11776.005506516,9902,82258,10.744357638889,190.217.7.80
true,1716552370.2497,elite,290.49853788781,1714932859.2885,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716142563,1716619694.4987,4444,http,http://185.105.89.248:4444,false,272.95231819153,35684,45,99.874051890621,185.105.89.248
true,1716619694.492,elite,5803.3510176874,1711857331.5472,"AS45804 MEGHBELA BROADBAND",MEGHBELA-IN,Siliguri,Asia,AS,India,IN,,false,"Meghbela Cable & Broadband Services (P) Ltd",26.7084,88.4318,false,"Meghbela Infitel Cable and Broadband Private Limited",true,"West Bengal",success,Asia/Kolkata,734012,1716289112,1716619694.492,39825,socks4,socks4://45.248.57.126:39825,true,897.89366722107,1252,36015,3.359540612338,45.248.57.126
true,1716619648.6318,elite,94.716220947407,1716260551.8157,"AS394711 Limenet",LIMENET,Amsterdam,Europe,EU,"The Netherlands",NL,,false,Limenet,52.3676,4.90414,false,Limenet,false,"North Holland",success,Europe/Amsterdam,1012,1716260552,1716619694.4298,80,http,http://91.92.244.233:80,false,100.86393356323,3457,4114,45.661075155197,91.92.244.233
true,1716499922.1242,elite,291.32164836913,1714933771.2269,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716143425,1716619694.2647,4444,http,http://185.105.91.96:4444,false,231.59909248352,35684,22,99.938385705484,185.105.91.96
true,1716619597.8599,transparent,6214.820728931,1710702428.6674,"AS3549 Level 3 Parent, LLC",LVLT-3549,Bogotá,"South America",SA,Colombia,CO,,false,"CTL LATAM",4.7445,-74.0615,false,"CTL Colombia",true,"Bogota D.C.",success,America/Bogota,111156,1716338649,1716619694.1781,8081,http,http://67.73.184.178:8081,false,17313.418626785,6400,57033,10.089385651002,67.73.184.178
true,1716619693.9374,anonymous,3544.1299611886,1710540041.6706,"AS9340 INDO Internet, PT",INDONET-AS-AP,Jakarta,Asia,AS,Indonesia,ID,,false,"PT IndoInternet",-6.2114,106.8446,false,,true,Jakarta,success,Asia/Jakarta,,1716336334,1716619693.9374,80,http,http://117.54.114.103:80,false,7888.7677192688,6091,16282,27.224779868592,117.54.114.103
true,1716619693.8433,elite,1002.4759784561,1696985872.0682,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,Fairlie-Poplar,true,"Performive LLC",33.7549,-84.3897,false,"Total Server Solutions L.L.C.",true,Georgia,success,America/New_York,30303,1716582780,1716619693.8433,4145,socks4,socks4://192.111.139.165:4145,true,703.44424247742,81203,21191,79.304451432701,192.111.139.165
true,1716585198.7254,elite,292.39025472793,1714933287.5993,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716142946,1716619693.7446,4444,http,http://45.9.75.124:4444,false,272.87673950195,35713,29,99.918862962341,45.9.75.124
true,1716619693.7418,elite,6493.5878619301,1711982314.7211,"AS53667 FranTech Solutions",PONYNET,Luxembourg,Europe,EU,Luxembourg,LU,,true,"FranTech Solutions",49.6113,6.1294,false,"FranTech Solutions",true,Luxembourg,success,Europe/Luxembourg,L-1661,1716574855,1716619693.7418,1234,socks4,socks4://107.189.13.249:1234,true,27299.301624298,653,21628,2.9307481710875,107.189.13.249
true,1716502191.039,elite,261.04715670039,1714933882.8099,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,102483,1716143539,1716619693.6497,4444,http,http://185.105.91.134:4444,false,233.37316513062,35690,32,99.910419349421,185.105.91.134
true,1716619691.2761,transparent,4116.7929574942,1714649592.8236,"AS24863 Link Egypt (Link.NET)",LINKdotNET-AS,Cairo,Africa,AF,Egypt,EG,,false,"LINKdotNET AS number",30.0588,31.2268,false,"Link Egypt (Link.NET)",true,"Cairo Governorate",success,Africa/Cairo,,1716465509,1716619693.5871,1976,http,http://41.128.183.10:1976,false,10105.396986008,6596,35110,15.815470196135,41.128.183.10
true,1716619693.4258,transparent,6351.8557952864,1710540249.8311,"AS38511 PT Remala Abadi",TACHYON-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT Remala Abadi",-6.2352,106.9922,false,,true,"West Java",success,Asia/Jakarta,,1716152381,1716619693.4258,8080,http,http://101.255.169.250:8080,false,10162.625551224,7178,83769,7.8925088238205,101.255.169.250
true,1716619222.2072,elite,3321.288677563,1715633355.6683,"AS44477 STARK INDUSTRIES SOLUTIONS LTD",STARK-INDUSTRIES,Meppel,Europe,EU,"The Netherlands",NL,,false,"Stark Industries Solutions LTD",52.6958,6.1956,false,"Stark Industries Solutions LTD",true,Drenthe,success,Europe/Amsterdam,7941,1716242614,1716619693.2623,8080,http,http://85.209.153.175:8080,false,2125.1966953278,13102,7579,63.352835936367,85.209.153.175
true,1716619693.15,transparent,6055.962129753,1710543558.5932,"AS138296 Juweriyah Networks Private Limited",STARNET7-AS,Mumbai,Asia,AS,India,IN,,false,"Juweriyah Networks Private Limited",19.0748,72.8856,false,"Promptnet Broadband Pvt Ltd",true,Maharashtra,success,Asia/Kolkata,400071,1716151629,1716619693.15,8089,http,http://103.143.8.126:8089,false,1715.0781154633,8801,83562,9.5287073828265,103.143.8.126
true,1716619693.1001,transparent,6318.7956475152,1710564824.3099,"AS142394 PT Cahaya Solusindo Internusa",CSNET-AS-ID,Banyuwangi,Asia,AS,Indonesia,ID,,false,"PT Cahaya Solusindo Internusa",-8.2471,114.3878,false,"CV Sinar Kencana",true,"East Java",success,Asia/Jakarta,,1716151868,1716619693.1001,8888,http,http://103.179.182.159:8888,false,7233.5495948792,9006,82435,9.8489736551438,103.179.182.159
true,1716619692.9952,elite,5572.8568518954,1710565708.9149,"AS267586 Rafael Pierre Barbosa - Me","Rafael Pierre Barbosa - Me",Fortaleza,"South America",SA,Brazil,BR,,false,"Rafael Pierre Barbosa - Me",-3.7139,-38.5409,false,"Rafael Pierre Barbosa - Me",true,Ceará,success,America/Fortaleza,60000,1716351812,1716619692.9952,4145,socks4,socks4://45.70.204.17:4145,true,3869.6613311768,1310,51080,2.5004771903035,45.70.204.17
true,1716619692.895,elite,2980.7536887551,1712388851.0724,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716052677,1716619692.895,28219,http,http://67.43.228.253:28219,false,5204.0226459503,167,18938,0.87411672337085,67.43.228.253
true,1716619682.8961,elite,2470.7913218604,1711182432.4588,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716326010,1716619692.8653,10333,http,http://72.10.164.178:10333,false,4943.7868595123,225,26922,0.82882086418389,72.10.164.178
true,1716619692.7723,elite,7138.2079042216,1710560286.1193,"AS13489 EPM Telecomunicaciones S.A. E.S.P.","EPM Telecomunicaciones S.A. E.S.P.",Bucaramanga,"South America",SA,Colombia,CO,,false,"EPM Telecomunicaciones S.A. E.S.P.",7.1224,-73.1222,false,"Colombia Móvil",true,"Santander Department",success,America/Bogota,680003,1716184955,1716619692.7723,26312,http,http://181.204.39.202:26312,false,9952.9039859772,7658,84095,8.3463211012174,181.204.39.202
true,1716411780.9672,elite,263.13797213767,1714930642.686,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"First Server Limited",true,Moscow,success,Europe/Moscow,102483,1716140313,1716619692.7316,4444,http,http://185.105.90.191:4444,false,233.00099372864,35752,48,99.865921787709,185.105.90.191
